REEF_SITE,TRANSECT_NO,YEAR,MONTH,SURVEY_DATE,SUBSTRATE_COVER,GENUS,ABUNDANCE,PERCENT_ABUNDANCE
HK,3,2019,MAY,13/05/19,LCC,SERIATOPORA,0,0
HK,3,2019,MAY,13/05/19,LCC,STYLOPHORA,0,0
HK,3,2019,MAY,13/05/19,LCC,TUBASTREA,0,0
HK,3,2019,MAY,13/05/19,LCC,TURBINARIA,0,0
HK,3,2019,MAY,13/05/19,OTHER,ANEMONE,0,0
HK,3,2019,MAY,13/05/19,OTHER,CLAM,0,0
HK,3,2019,MAY,13/05/19,OTHER,OTHER LIFE,0,0
HK,3,2019,MAY,13/05/19,OTHER,SEA CUCUMBER,0,0
HK,3,2019,MAY,13/05/19,OTHER,SPONGE,0,0
HK,3,2019,MAY,13/05/19,OTHER,URCHIN,0,0
HK,3,2019,MAY,13/05/19,OTHER,ZOANTHIDS,0,0
HK,3,2019,MAY,13/05/19,ROCK,ROCK,0,0
HK,3,2019,MAY,13/05/19,RUBBLE,RUBBLE,0,0
HK,3,2019,MAY,13/05/19,SAND,SAND,8,8.2
HK,3,2019,MAY,13/05/19,SC,SOFT CORAL,0,0
HK,3,2019,MAY,13/05/19,SEDIMENT,SEDIMENT,0,0
HK,3,2019,MAY,14/05/19,ALGAE,ALGAE,0,0
HK,3,2019,MAY,14/05/19,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
HK,3,2019,MAY,14/05/19,DCA,DCA,26,27.7
HK,3,2019,MAY,14/05/19,LCC,ACANTHASTREA,0,0
HK,3,2019,MAY,14/05/19,LCC,ACROPORA,1,1.1
HK,3,2019,MAY,14/05/19,LCC,ALVEOPORA,1,1.1
HK,3,2019,MAY,14/05/19,LCC,ASTREA,0,0
HK,3,2019,MAY,14/05/19,LCC,ASTREOPORA,0,0
HK,3,2019,MAY,14/05/19,LCC,CAULASTREA,0,0
HK,3,2019,MAY,14/05/19,LCC,COELOSERIS,0,0
HK,3,2019,MAY,14/05/19,LCC,COSCINARAEA,0,0
HK,3,2019,MAY,14/05/19,LCC,CTENACTIS,0,0
HK,3,2019,MAY,14/05/19,LCC,CYNARINA,0,0
HK,3,2019,MAY,14/05/19,LCC,CYPHASTREA,0,0
HK,3,2019,MAY,14/05/19,LCC,DIPLOASTREA,2,2.1
HK,3,2019,MAY,14/05/19,LCC,DIPSASTRAEA,0,0
HK,3,2019,MAY,14/05/19,LCC,ECHINOPHYLLIA,0,0
HK,3,2019,MAY,14/05/19,LCC,ECHINOPORA,0,0
HK,3,2019,MAY,14/05/19,LCC,EUPHYLLIA,0,0
HK,3,2019,MAY,14/05/19,LCC,FAVITES,1,1.1
HK,3,2019,MAY,14/05/19,LCC,FUNGIA,1,1.1
HK,3,2019,MAY,14/05/19,LCC,GALAXEA,0,0
HK,3,2019,MAY,14/05/19,LCC,GARDINEROSERIS,0,0
HK,3,2019,MAY,14/05/19,LCC,GONIASTREA,0,0
HK,3,2019,MAY,14/05/19,LCC,GONIOPORA,11,11.7
HK,3,2019,MAY,14/05/19,LCC,HYDNOPHORA,0,0
HK,3,2019,MAY,14/05/19,LCC,LEPTASTREA,0,0
HK,3,2019,MAY,14/05/19,LCC,LEPTORIA,0,0
HK,3,2019,MAY,14/05/19,LCC,LEPTOSERIS,0,0
HK,3,2019,MAY,14/05/19,LCC,LITHOPHYLLON,0,0
HK,3,2019,MAY,14/05/19,LCC,LOBOPHYLLIA,9,9.6
HK,3,2019,MAY,14/05/19,LCC,MERULINA,0,0
HK,3,2019,MAY,14/05/19,LCC,MONTIPORA,13,13.8
HK,3,2019,MAY,14/05/19,LCC,OULOPHYLLIA,0,0
HK,3,2019,MAY,14/05/19,LCC,PACHYSERIS,8,8.5
HK,3,2019,MAY,14/05/19,LCC,PAVONA,0,0
HK,3,2019,MAY,14/05/19,LCC,PECTINIA,0,0
HK,3,2019,MAY,14/05/19,LCC,PHYSOGYRA,0,0
HK,3,2019,MAY,14/05/19,LCC,PLATYGYRA,0,0
HK,3,2019,MAY,14/05/19,LCC,PLEROGYRA,2,2.1
HK,3,2019,MAY,14/05/19,LCC,POCILLOPORA,0,0
HK,3,2019,MAY,14/05/19,LCC,PODOBACIA,0,0
HK,3,2019,MAY,14/05/19,LCC,PORITES,9,9.6
HK,3,2019,MAY,14/05/19,LCC,PSAMMOCORA,0,0
HK,3,2019,MAY,14/05/19,LCC,SERIATOPORA,0,0
HK,3,2019,MAY,14/05/19,LCC,STYLOPHORA,0,0
HK,3,2019,MAY,14/05/19,LCC,TUBASTREA,0,0
HK,3,2019,MAY,14/05/19,LCC,TURBINARIA,0,0
HK,3,2019,MAY,14/05/19,OTHER,ANEMONE,0,0
HK,3,2019,MAY,14/05/19,OTHER,CLAM,0,0
HK,3,2019,MAY,14/05/19,OTHER,OTHER LIFE,0,0
HK,3,2019,MAY,14/05/19,OTHER,SEA CUCUMBER,0,0
HK,3,2019,MAY,14/05/19,OTHER,SPONGE,0,0
HK,3,2019,MAY,14/05/19,OTHER,URCHIN,0,0
HK,3,2019,MAY,14/05/19,OTHER,ZOANTHIDS,0,0
HK,3,2019,MAY,14/05/19,ROCK,ROCK,0,0
HK,3,2019,MAY,14/05/19,RUBBLE,RUBBLE,0,0
HK,3,2019,MAY,14/05/19,SAND,SAND,10,10.6
HK,3,2019,MAY,14/05/19,SC,SOFT CORAL,0,0
HK,3,2019,MAY,14/05/19,SEDIMENT,SEDIMENT,0,0
HK,3,2022,AUG,27/08/22,ALGAE,ALGAE,4,4
HK,3,2022,AUG,27/08/22,CCA,CRUSTOSE CORALLINE ALGAE,3,3
HK,3,2022,AUG,27/08/22,DCA,DCA,23,22.8
HK,3,2022,AUG,27/08/22,LCC,ACANTHASTREA,0,0
HK,3,2022,AUG,27/08/22,LCC,ACROPORA,1,1
HK,3,2022,AUG,27/08/22,LCC,ALVEOPORA,0,0
HK,3,2022,AUG,27/08/22,LCC,ASTREA,0,0
HK,3,2022,AUG,27/08/22,LCC,ASTREOPORA,0,0
HK,3,2022,AUG,27/08/22,LCC,CAULASTREA,0,0
HK,3,2022,AUG,27/08/22,LCC,COELOSERIS,0,0
HK,3,2022,AUG,27/08/22,LCC,COSCINARAEA,0,0
HK,3,2022,AUG,27/08/22,LCC,CTENACTIS,0,0
HK,3,2022,AUG,27/08/22,LCC,CYNARINA,0,0
HK,3,2022,AUG,27/08/22,LCC,CYPHASTREA,0,0
HK,3,2022,AUG,27/08/22,LCC,DIPLOASTREA,0,0
HK,3,2022,AUG,27/08/22,LCC,DIPSASTRAEA,1,1
HK,3,2022,AUG,27/08/22,LCC,ECHINOPHYLLIA,0,0
HK,3,2022,AUG,27/08/22,LCC,ECHINOPORA,0,0
HK,3,2022,AUG,27/08/22,LCC,EUPHYLLIA,0,0
HK,3,2022,AUG,27/08/22,LCC,FAVITES,1,1
HK,3,2022,AUG,27/08/22,LCC,FUNGIA,0,0
HK,3,2022,AUG,27/08/22,LCC,GALAXEA,0,0
HK,3,2022,AUG,27/08/22,LCC,GARDINEROSERIS,0,0
HK,3,2022,AUG,27/08/22,LCC,GONIASTREA,2,2
HK,3,2022,AUG,27/08/22,LCC,GONIOPORA,16,15.8
HK,3,2022,AUG,27/08/22,LCC,HELIOFUNGIA,0,0
HK,3,2022,AUG,27/08/22,LCC,HYDNOPHORA,0,0
HK,3,2022,AUG,27/08/22,LCC,LEPTASTREA,0,0
HK,3,2022,AUG,27/08/22,LCC,LEPTORIA,0,0
HK,3,2022,AUG,27/08/22,LCC,LEPTOSERIS,0,0
HK,3,2022,AUG,27/08/22,LCC,LITHOPHYLLON,0,0
HK,3,2022,AUG,27/08/22,LCC,LOBOPHYLLIA,2,2
HK,3,2022,AUG,27/08/22,LCC,MERULINA,0,0
HK,3,2022,AUG,27/08/22,LCC,MONTIPORA,8,7.9
HK,3,2022,AUG,27/08/22,LCC,MYCEDIUM,0,0
HK,3,2022,AUG,27/08/22,LCC,OULOPHYLLIA,0,0
HK,3,2022,AUG,27/08/22,LCC,PACHYSERIS,7,6.9
HK,3,2022,AUG,27/08/22,LCC,PAVONA,1,1
HK,3,2022,AUG,27/08/22,LCC,PECTINIA,0,0
HK,3,2022,AUG,27/08/22,LCC,PHYSOGYRA,0,0
HK,3,2022,AUG,27/08/22,LCC,PLATYGYRA,0,0
HK,3,2022,AUG,27/08/22,LCC,PLEROGYRA,0,0
HK,3,2022,AUG,27/08/22,LCC,POCILLOPORA,0,0
HK,3,2022,AUG,27/08/22,LCC,PODOBACIA,2,2
HK,3,2022,AUG,27/08/22,LCC,PORITES,21,20.8
HK,3,2022,AUG,27/08/22,LCC,PSAMMOCORA,0,0
HK,3,2022,AUG,27/08/22,LCC,SANDALOLITHA,0,0
HK,3,2022,AUG,27/08/22,LCC,SERIATOPORA,0,0
HK,3,2022,AUG,27/08/22,LCC,STYLOPHORA,0,0
HK,3,2022,AUG,27/08/22,LCC,TUBASTREA,0,0
HK,3,2022,AUG,27/08/22,LCC,TURBINARIA,0,0
HK,3,2022,AUG,27/08/22,OTHER,ANEMONE,1,1
HK,3,2022,AUG,27/08/22,OTHER,CLAM,2,2
HK,3,2022,AUG,27/08/22,OTHER,CORALLIMORPH,0,0
HK,3,2022,AUG,27/08/22,OTHER,OTHER LIFE,0,0
HK,3,2022,AUG,27/08/22,OTHER,SEA CUCUMBER,0,0
HK,3,2022,AUG,27/08/22,OTHER,SPONGE,0,0
HK,3,2022,AUG,27/08/22,OTHER,URCHIN,1,1
HK,3,2022,AUG,27/08/22,OTHER,ZOANTHIDS,0,0
HK,3,2022,AUG,27/08/22,ROCK,ROCK,0,0
HK,3,2022,AUG,27/08/22,RUBBLE,RUBBLE,5,5
HK,3,2022,AUG,27/08/22,SAND,SAND,0,0
HK,3,2022,AUG,27/08/22,SC,SOFT CORAL,0,0
HK,3,2022,AUG,4/08/22,ALGAE,ALGAE,2,2
HK,3,2022,AUG,4/08/22,CCA,CRUSTOSE CORALLINE ALGAE,0,0
HK,3,2022,AUG,4/08/22,DCA,DCA,32,32
HK,3,2022,AUG,4/08/22,LCC,ACANTHASTREA,0,0
HK,3,2022,AUG,4/08/22,LCC,ACROPORA,0,0
HK,3,2022,AUG,4/08/22,LCC,ALVEOPORA,0,0
HK,3,2022,AUG,4/08/22,LCC,ASTREA,0,0
HK,3,2022,AUG,4/08/22,LCC,ASTREOPORA,0,0
HK,3,2022,AUG,4/08/22,LCC,CAULASTREA,0,0
HK,3,2022,AUG,4/08/22,LCC,COELOSERIS,0,0
HK,3,2022,AUG,4/08/22,LCC,COSCINARAEA,0,0
HK,3,2022,AUG,4/08/22,LCC,CTENACTIS,0,0
HK,3,2022,AUG,4/08/22,LCC,CYNARINA,0,0
HK,3,2022,AUG,4/08/22,LCC,CYPHASTREA,0,0
HK,3,2022,AUG,4/08/22,LCC,DIPLOASTREA,0,0
HK,3,2022,AUG,4/08/22,LCC,DIPSASTRAEA,1,1
HK,3,2022,AUG,4/08/22,LCC,ECHINOPHYLLIA,0,0
HK,3,2022,AUG,4/08/22,LCC,ECHINOPORA,0,0
HK,3,2022,AUG,4/08/22,LCC,EUPHYLLIA,0,0
HK,3,2022,AUG,4/08/22,LCC,FAVITES,1,1
HK,3,2022,AUG,4/08/22,LCC,FUNGIA,0,0
HK,3,2022,AUG,4/08/22,LCC,GALAXEA,1,1
HK,3,2022,AUG,4/08/22,LCC,GARDINEROSERIS,0,0
HK,3,2022,AUG,4/08/22,LCC,GONIASTREA,2,2
HK,3,2022,AUG,4/08/22,LCC,GONIOPORA,23,23
HK,3,2022,AUG,4/08/22,LCC,HELIOFUNGIA,0,0
HK,3,2022,AUG,4/08/22,LCC,HYDNOPHORA,0,0
HK,3,2022,AUG,4/08/22,LCC,LEPTASTREA,0,0
HK,3,2022,AUG,4/08/22,LCC,LEPTORIA,0,0
HK,3,2022,AUG,4/08/22,LCC,LEPTOSERIS,0,0
HK,3,2022,AUG,4/08/22,LCC,LITHOPHYLLON,0,0
HK,3,2022,AUG,4/08/22,LCC,LOBOPHYLLIA,2,2
HK,3,2022,AUG,4/08/22,LCC,MERULINA,0,0
HK,3,2022,AUG,4/08/22,LCC,MONTIPORA,9,9
HK,3,2022,AUG,4/08/22,LCC,MYCEDIUM,0,0
HK,3,2022,AUG,4/08/22,LCC,OULOPHYLLIA,0,0
HK,3,2022,AUG,4/08/22,LCC,PACHYSERIS,6,6
HK,3,2022,AUG,4/08/22,LCC,PAVONA,1,1
HK,3,2022,AUG,4/08/22,LCC,PECTINIA,0,0
HK,3,2022,AUG,4/08/22,LCC,PHYSOGYRA,0,0
HK,3,2022,AUG,4/08/22,LCC,PLATYGYRA,0,0
HK,3,2022,AUG,4/08/22,LCC,PLEROGYRA,0,0
HK,3,2022,AUG,4/08/22,LCC,POCILLOPORA,0,0
HK,3,2022,AUG,4/08/22,LCC,PODOBACIA,0,0
HK,3,2022,AUG,4/08/22,LCC,PORITES,13,13
HK,3,2022,AUG,4/08/22,LCC,PSAMMOCORA,0,0
HK,3,2022,AUG,4/08/22,LCC,SANDALOLITHA,0,0
HK,3,2022,AUG,4/08/22,LCC,SERIATOPORA,0,0
HK,3,2022,AUG,4/08/22,LCC,STYLOPHORA,0,0
HK,3,2022,AUG,4/08/22,LCC,TUBASTREA,0,0
HK,3,2022,AUG,4/08/22,LCC,TURBINARIA,0,0
HK,3,2022,AUG,4/08/22,OTHER,ANEMONE,0,0
HK,3,2022,AUG,4/08/22,OTHER,CLAM,0,0
HK,3,2022,AUG,4/08/22,OTHER,CORALLIMORPH,0,0
HK,3,2022,AUG,4/08/22,OTHER,OTHER LIFE,0,0
HK,3,2022,AUG,4/08/22,OTHER,SEA CUCUMBER,0,0
HK,3,2022,AUG,4/08/22,OTHER,SPONGE,0,0
HK,3,2022,AUG,4/08/22,OTHER,URCHIN,0,0
HK,3,2022,AUG,4/08/22,OTHER,ZOANTHIDS,0,0
HK,3,2022,AUG,4/08/22,ROCK,ROCK,0,0
HK,3,2022,AUG,4/08/22,RUBBLE,RUBBLE,3,3
HK,3,2022,AUG,4/08/22,SAND,SAND,4,4
HK,3,2022,AUG,4/08/22,SC,SOFT CORAL,0,0
HK,3,2022,JUN,9/06/22,ALGAE,ALGAE,0,0
HK,3,2022,JUN,9/06/22,CCA,CRUSTOSE CORALLINE ALGAE,4,4
HK,3,2022,JUN,9/06/22,DCA,DCA,10,9.9
HK,3,2022,JUN,9/06/22,LCC,ACANTHASTREA,1,1
HK,3,2022,JUN,9/06/22,LCC,ACROPORA,0,0
HK,3,2022,JUN,9/06/22,LCC,ALVEOPORA,0,0
HK,3,2022,JUN,9/06/22,LCC,ASTREA,0,0
HK,3,2022,JUN,9/06/22,LCC,ASTREOPORA,0,0
HK,3,2022,JUN,9/06/22,LCC,CAULASTREA,0,0
HK,3,2022,JUN,9/06/22,LCC,COELOSERIS,0,0
HK,3,2022,JUN,9/06/22,LCC,COSCINARAEA,0,0
HK,3,2022,JUN,9/06/22,LCC,CTENACTIS,0,0
HK,3,2022,JUN,9/06/22,LCC,CYPHASTREA,0,0
HK,3,2022,JUN,9/06/22,LCC,DIPLOASTREA,0,0
HK,3,2022,JUN,9/06/22,LCC,DIPSASTRAEA,1,1
HK,3,2022,JUN,9/06/22,LCC,ECHINOPHYLLIA,0,0
HK,3,2022,JUN,9/06/22,LCC,ECHINOPORA,0,0
HK,3,2022,JUN,9/06/22,LCC,EUPHYLLIA,0,0
HK,3,2022,JUN,9/06/22,LCC,FAVITES,0,0
HK,3,2022,JUN,9/06/22,LCC,FUNGIA,1,1
HK,3,2022,JUN,9/06/22,LCC,GALAXEA,0,0
HK,3,2022,JUN,9/06/22,LCC,GARDINEROSERIS,0,0
HK,3,2022,JUN,9/06/22,LCC,GONIASTREA,1,1
HK,3,2022,JUN,9/06/22,LCC,GONIOPORA,10,9.9
HK,3,2022,JUN,9/06/22,LCC,HYDNOPHORA,0,0
HK,3,2022,JUN,9/06/22,LCC,LEPTASTREA,0,0
HK,3,2022,JUN,9/06/22,LCC,LEPTORIA,0,0
HK,3,2022,JUN,9/06/22,LCC,LEPTOSERIS,0,0
HK,3,2022,JUN,9/06/22,LCC,LITHOPHYLLON,0,0
HK,3,2022,JUN,9/06/22,LCC,LOBOPHYLLIA,6,5.9
HK,3,2022,JUN,9/06/22,LCC,MERULINA,2,2
HK,3,2022,JUN,9/06/22,LCC,MONTIPORA,19,18.8
HK,3,2022,JUN,9/06/22,LCC,MYCEDIUM,0,0
HK,3,2022,JUN,9/06/22,LCC,OULOPHYLLIA,0,0
HK,3,2022,JUN,9/06/22,LCC,PACHYSERIS,0,0
HK,3,2022,JUN,9/06/22,LCC,PAVONA,1,1
HK,3,2022,JUN,9/06/22,LCC,PECTINIA,0,0
HK,3,2022,JUN,9/06/22,LCC,PHYSOGYRA,0,0
HK,3,2022,JUN,9/06/22,LCC,PLATYGYRA,0,0
HK,3,2022,JUN,9/06/22,LCC,PLEROGYRA,0,0
HK,3,2022,JUN,9/06/22,LCC,POCILLOPORA,0,0
HK,3,2022,JUN,9/06/22,LCC,PODOBACIA,0,0
HK,3,2022,JUN,9/06/22,LCC,PORITES,11,10.9
HK,3,2022,JUN,9/06/22,LCC,PSAMMOCORA,0,0
HK,3,2022,JUN,9/06/22,LCC,SANDALOLITHA,0,0
HK,3,2022,JUN,9/06/22,LCC,SERIATOPORA,0,0
HK,3,2022,JUN,9/06/22,LCC,STYLOPHORA,0,0
HK,3,2022,JUN,9/06/22,LCC,TUBASTREA,0,0
HK,3,2022,JUN,9/06/22,LCC,TURBINARIA,0,0
HK,3,2022,JUN,9/06/22,OTHER,ANEMONE,1,1
HK,3,2022,JUN,9/06/22,OTHER,CLAM,3,3
HK,3,2022,JUN,9/06/22,OTHER,CORALLIMORPH,0,0
HK,3,2022,JUN,9/06/22,OTHER,OTHER LIFE,0,0
HK,3,2022,JUN,9/06/22,OTHER,SEA CUCUMBER,0,0
HK,3,2022,JUN,9/06/22,OTHER,SPONGE,0,0
HK,3,2022,JUN,9/06/22,OTHER,URCHIN,0,0
HK,3,2022,JUN,9/06/22,OTHER,ZOANTHIDS,0,0
HK,3,2022,JUN,9/06/22,ROCK,ROCK,0,0
HK,3,2022,JUN,9/06/22,RUBBLE,RUBBLE,11,10.9
HK,3,2022,JUN,9/06/22,SAND,SAND,19,18.8
HK,3,2022,JUN,9/06/22,SC,SOFT CORAL,0,0
HK,3,2022,MAY,27/05/22,ALGAE,ALGAE,3,3
HK,3,2022,MAY,27/05/22,CCA,CRUSTOSE CORALLINE ALGAE,3,3
HK,3,2022,MAY,27/05/22,DCA,DCA,19,18.8
HK,3,2022,MAY,27/05/22,LCC,ACANTHASTREA,1,1
HK,3,2022,MAY,27/05/22,LCC,ACROPORA,2,2
HK,3,2022,MAY,27/05/22,LCC,ALVEOPORA,0,0
HK,3,2022,MAY,27/05/22,LCC,ASTREA,0,0
HK,3,2022,MAY,27/05/22,LCC,ASTREOPORA,1,1
HK,3,2022,MAY,27/05/22,LCC,CAULASTREA,0,0
HK,3,2022,MAY,27/05/22,LCC,COELOSERIS,0,0
HK,3,2022,MAY,27/05/22,LCC,COSCINARAEA,0,0
HK,3,2022,MAY,27/05/22,LCC,CTENACTIS,0,0
HK,3,2022,MAY,27/05/22,LCC,CYNARINA,0,0
HK,3,2022,MAY,27/05/22,LCC,CYPHASTREA,0,0
HK,3,2022,MAY,27/05/22,LCC,DIPLOASTREA,1,1
HK,3,2022,MAY,27/05/22,LCC,DIPSASTRAEA,2,2
HK,3,2022,MAY,27/05/22,LCC,ECHINOPHYLLIA,0,0
HK,3,2022,MAY,27/05/22,LCC,ECHINOPORA,0,0
HK,3,2022,MAY,27/05/22,LCC,EUPHYLLIA,0,0
HK,3,2022,MAY,27/05/22,LCC,FAVITES,0,0
HK,3,2022,MAY,27/05/22,LCC,FUNGIA,0,0
HK,3,2022,MAY,27/05/22,LCC,GALAXEA,0,0
HK,3,2022,MAY,27/05/22,LCC,GARDINEROSERIS,0,0
HK,3,2022,MAY,27/05/22,LCC,GONIASTREA,0,0
HK,3,2022,MAY,27/05/22,LCC,GONIOPORA,17,16.8
HK,3,2022,MAY,27/05/22,LCC,HELIOFUNGIA,0,0
HK,3,2022,MAY,27/05/22,LCC,HYDNOPHORA,0,0
HK,3,2022,MAY,27/05/22,LCC,LEPTASTREA,0,0
HK,3,2022,MAY,27/05/22,LCC,LEPTORIA,0,0
HK,3,2022,MAY,27/05/22,LCC,LEPTOSERIS,0,0
HK,3,2022,MAY,27/05/22,LCC,LITHOPHYLLON,0,0
HK,3,2022,MAY,27/05/22,LCC,LOBOPHYLLIA,4,4
HK,3,2022,MAY,27/05/22,LCC,MERULINA,0,0
HK,3,2022,MAY,27/05/22,LCC,MONTIPORA,8,7.9
HK,3,2022,MAY,27/05/22,LCC,MYCEDIUM,0,0
HK,3,2022,MAY,27/05/22,LCC,OULOPHYLLIA,0,0
HK,3,2022,MAY,27/05/22,LCC,PACHYSERIS,4,4
HK,3,2022,MAY,27/05/22,LCC,PAVONA,1,1
HK,3,2022,MAY,27/05/22,LCC,PECTINIA,0,0
HK,3,2022,MAY,27/05/22,LCC,PHYSOGYRA,0,0
HK,3,2022,MAY,27/05/22,LCC,PLATYGYRA,0,0
HK,3,2022,MAY,27/05/22,LCC,PLEROGYRA,0,0
HK,3,2022,MAY,27/05/22,LCC,POCILLOPORA,0,0
HK,3,2022,MAY,27/05/22,LCC,PODOBACIA,1,1
HK,3,2022,MAY,27/05/22,LCC,PORITES,27,26.7
HK,3,2022,MAY,27/05/22,LCC,PSAMMOCORA,0,0
HK,3,2022,MAY,27/05/22,LCC,SANDALOLITHA,0,0
HK,3,2022,MAY,27/05/22,LCC,SERIATOPORA,0,0
HK,3,2022,MAY,27/05/22,LCC,STYLOPHORA,0,0
HK,3,2022,MAY,27/05/22,LCC,TUBASTREA,0,0
HK,3,2022,MAY,27/05/22,LCC,TURBINARIA,0,0
HK,3,2022,MAY,27/05/22,OTHER,ANEMONE,0,0
HK,3,2022,MAY,27/05/22,OTHER,CLAM,1,1
HK,3,2022,MAY,27/05/22,OTHER,CORALLIMORPH,0,0
HK,3,2022,MAY,27/05/22,OTHER,OTHER LIFE,0,0
HK,3,2022,MAY,27/05/22,OTHER,SEA CUCUMBER,0,0
HK,3,2022,MAY,27/05/22,OTHER,SPONGE,0,0
HK,3,2022,MAY,27/05/22,OTHER,URCHIN,0,0
HK,3,2022,MAY,27/05/22,OTHER,ZOANTHIDS,0,0
HK,3,2022,MAY,27/05/22,ROCK,ROCK,0,0
HK,3,2022,MAY,27/05/22,RUBBLE,RUBBLE,3,3
HK,3,2022,MAY,27/05/22,SAND,SAND,3,3
HK,3,2022,MAY,27/05/22,SC,SOFT CORAL,0,0
HK,3,2022,SEP,30/09/22,ALGAE,ALGAE,1,1
HK,3,2022,SEP,30/09/22,CCA,CRUSTOSE CORALLINE ALGAE,5,5
HK,3,2022,SEP,30/09/22,DCA,DCA,21,20.8
HK,3,2022,SEP,30/09/22,LCC,ACANTHASTREA,0,0
HK,3,2022,SEP,30/09/22,LCC,ACROPORA,0,0
HK,3,2022,SEP,30/09/22,LCC,ALVEOPORA,0,0
HK,3,2022,SEP,30/09/22,LCC,ASTREA,0,0
HK,3,2022,SEP,30/09/22,LCC,ASTREOPORA,0,0
HK,3,2022,SEP,30/09/22,LCC,CAULASTREA,0,0
HK,3,2022,SEP,30/09/22,LCC,COELOSERIS,0,0
HK,3,2022,SEP,30/09/22,LCC,COSCINARAEA,0,0
HK,3,2022,SEP,30/09/22,LCC,CTENACTIS,0,0
HK,3,2022,SEP,30/09/22,LCC,CYNARINA,0,0
HK,3,2022,SEP,30/09/22,LCC,CYPHASTREA,0,0
HK,3,2022,SEP,30/09/22,LCC,DIPLOASTREA,0,0
HK,3,2022,SEP,30/09/22,LCC,DIPSASTRAEA,0,0
HK,3,2022,SEP,30/09/22,LCC,ECHINOPHYLLIA,0,0
HK,3,2022,SEP,30/09/22,LCC,ECHINOPORA,2,2
HK,3,2022,SEP,30/09/22,LCC,EUPHYLLIA,0,0
HK,3,2022,SEP,30/09/22,LCC,FAVITES,1,1
HK,3,2022,SEP,30/09/22,LCC,FUNGIA,1,1
HK,3,2022,SEP,30/09/22,LCC,GALAXEA,0,0
HK,3,2022,SEP,30/09/22,LCC,GARDINEROSERIS,0,0
HK,3,2022,SEP,30/09/22,LCC,GONIASTREA,0,0
HK,3,2022,SEP,30/09/22,LCC,GONIOPORA,14,13.9
HK,3,2022,SEP,30/09/22,LCC,HELIOFUNGIA,0,0
HK,3,2022,SEP,30/09/22,LCC,HYDNOPHORA,0,0
HK,3,2022,SEP,30/09/22,LCC,LEPTASTREA,1,1
HK,3,2022,SEP,30/09/22,LCC,LEPTORIA,0,0
HK,3,2022,SEP,30/09/22,LCC,LEPTOSERIS,0,0
HK,3,2022,SEP,30/09/22,LCC,LITHOPHYLLON,0,0
HK,3,2022,SEP,30/09/22,LCC,LOBOPHYLLIA,2,2
HK,3,2022,SEP,30/09/22,LCC,MERULINA,0,0
HK,3,2022,SEP,30/09/22,LCC,MONTIPORA,10,9.9
HK,3,2022,SEP,30/09/22,LCC,MYCEDIUM,0,0
HK,3,2022,SEP,30/09/22,LCC,OULOPHYLLIA,0,0
HK,3,2022,SEP,30/09/22,LCC,PACHYSERIS,0,0
HK,3,2022,SEP,30/09/22,LCC,PAVONA,0,0
HK,3,2022,SEP,30/09/22,LCC,PECTINIA,0,0
HK,3,2022,SEP,30/09/22,LCC,PHYSOGYRA,0,0
HK,3,2022,SEP,30/09/22,LCC,PLATYGYRA,0,0
HK,3,2022,SEP,30/09/22,LCC,PLEROGYRA,1,1
HK,3,2022,SEP,30/09/22,LCC,PLESIASTREA,0,0
HK,3,2022,SEP,30/09/22,LCC,POCILLOPORA,0,0
HK,3,2022,SEP,30/09/22,LCC,PODOBACIA,0,0
HK,3,2022,SEP,30/09/22,LCC,PORITES,28,27.7
HK,3,2022,SEP,30/09/22,LCC,PSAMMOCORA,0,0
HK,3,2022,SEP,30/09/22,LCC,SANDALOLITHA,0,0
HK,3,2022,SEP,30/09/22,LCC,SERIATOPORA,0,0
HK,3,2022,SEP,30/09/22,LCC,STYLOPHORA,0,0
HK,3,2022,SEP,30/09/22,LCC,TUBASTREA,0,0
HK,3,2022,SEP,30/09/22,LCC,TURBINARIA,0,0
HK,3,2022,SEP,30/09/22,OTHER,ANEMONE,0,0
HK,3,2022,SEP,30/09/22,OTHER,CLAM,1,1
HK,3,2022,SEP,30/09/22,OTHER,CORALLIMORPH,0,0
HK,3,2022,SEP,30/09/22,OTHER,OTHER LIFE,1,1
HK,3,2022,SEP,30/09/22,OTHER,SEA CUCUMBER,0,0
HK,3,2022,SEP,30/09/22,OTHER,SPONGE,0,0
HK,3,2022,SEP,30/09/22,OTHER,URCHIN,0,0
HK,3,2022,SEP,30/09/22,OTHER,ZOANTHIDS,0,0
HK,3,2022,SEP,30/09/22,ROCK,ROCK,0,0
HK,3,2022,SEP,30/09/22,RUBBLE,RUBBLE,2,2
HK,3,2022,SEP,30/09/22,SAND,SAND,10,9.9
HK,3,2022,SEP,30/09/22,SC,SOFT CORAL,0,0
HS,1,2014,APR,21/04/14,ALGAE,ALGAE,0,0
HS,1,2014,APR,21/04/14,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
HS,1,2014,APR,21/04/14,DCA,DCA,47,47
HS,1,2014,APR,21/04/14,LCC,ACANTHASTREA,0,0
HS,1,2014,APR,21/04/14,LCC,ACROPORA,0,0
HS,1,2014,APR,21/04/14,LCC,ALVEOPORA,0,0
HS,1,2014,APR,21/04/14,LCC,ASTREA,0,0
HS,1,2014,APR,21/04/14,LCC,ASTREOPORA,6,6
